Id,Store,DayOfWeek,Date,Open,Promo,StateHoliday,SchoolHoliday,Customers,Sales
468,603,4,2015-09-17,1.0,1,0,0,,2475.129
469,604,4,2015-09-17,1.0,1,0,0,,2477.371
470,605,4,2015-09-17,1.0,1,0,0,,2478.6763
471,610,4,2015-09-17,1.0,1,0,0,,2465.8188
472,611,4,2015-09-17,1.0,1,0,0,,2469.9258
473,612,4,2015-09-17,1.0,1,0,0,,2468.8323
474,615,4,2015-09-17,1.0,1,0,0,,2461.2554
475,616,4,2015-09-17,1.0,1,0,0,,2461.5903
476,618,4,2015-09-17,1.0,1,0,0,,2456.2332
477,619,4,2015-09-17,1.0,1,0,0,,2452.0823
478,620,4,2015-09-17,1.0,1,0,0,,2442.369
479,621,4,2015-09-17,1.0,1,0,0,,2427.2275
480,622,4,2015-09-17,,1,0,0,,369.39282
481,623,4,2015-09-17,1.0,1,0,0,,2418.9053
482,624,4,2015-09-17,1.0,1,0,0,,2416.0417
483,625,4,2015-09-17,1.0,1,0,0,,2399.8364
484,627,4,2015-09-17,1.0,1,0,0,,2394.5845
485,628,4,2015-09-17,1.0,1,0,0,,2394.9546
486,629,4,2015-09-17,1.0,1,0,0,,2385.1265
487,631,4,2015-09-17,1.0,1,0,0,,2380.587
488,632,4,2015-09-17,1.0,1,0,0,,2379.541
489,633,4,2015-09-17,1.0,1,0,0,,2376.5293
490,636,4,2015-09-17,1.0,1,0,0,,2366.246
491,637,4,2015-09-17,1.0,1,0,0,,2366.246
492,638,4,2015-09-17,1.0,1,0,0,,2355.9365
493,639,4,2015-09-17,1.0,1,0,0,,2353.5188
494,640,4,2015-09-17,1.0,1,0,0,,2321.2178
495,641,4,2015-09-17,1.0,1,0,0,,2314.6855
496,642,4,2015-09-17,1.0,1,0,0,,2299.1382
497,643,4,2015-09-17,1.0,1,0,0,,2293.5447
498,644,4,2015-09-17,1.0,1,0,0,,2284.151
499,645,4,2015-09-17,1.0,1,0,0,,2271.651
500,646,4,2015-09-17,1.0,1,0,0,,2271.5076
501,647,4,2015-09-17,1.0,1,0,0,,2268.0295
502,650,4,2015-09-17,1.0,1,0,0,,2253.266
503,651,4,2015-09-17,1.0,1,0,0,,2252.0066
504,653,4,2015-09-17,1.0,1,0,0,,2260.6763
505,655,4,2015-09-17,1.0,1,0,0,,2238.658
506,656,4,2015-09-17,1.0,1,0,0,,2231.7651
507,657,4,2015-09-17,1.0,1,0,0,,2229.8074
508,658,4,2015-09-17,1.0,1,0,0,,2240.413
509,659,4,2015-09-17,1.0,1,0,0,,2238.9365
510,660,4,2015-09-17,1.0,1,0,0,,2238.8953
511,661,4,2015-09-17,1.0,1,0,0,,2240.2734
512,662,4,2015-09-17,1.0,1,0,0,,2234.966
513,663,4,2015-09-17,1.0,1,0,0,,2238.4714
514,665,4,2015-09-17,1.0,1,0,0,,2241.3835
515,666,4,2015-09-17,1.0,1,0,0,,2247.9536
516,667,4,2015-09-17,1.0,1,0,0,,2270.6492
517,669,4,2015-09-17,1.0,1,0,0,,2267.591
518,670,4,2015-09-17,1.0,1,0,0,,2270.108
519,671,4,2015-09-17,1.0,1,0,0,,2269.8608
520,673,4,2015-09-17,1.0,1,0,0,,2267.0986
521,674,4,2015-09-17,1.0,1,0,0,,2261.5786
522,675,4,2015-09-17,1.0,1,0,0,,2250.4114
523,676,4,2015-09-17,1.0,1,0,0,,2247.9995
524,677,4,2015-09-17,1.0,1,0,0,,2239.58
525,678,4,2015-09-17,1.0,1,0,0,,2239.3936
526,680,4,2015-09-17,1.0,1,0,0,,2237.1064
527,681,4,2015-09-17,1.0,1,0,0,,2247.498
528,684,4,2015-09-17,1.0,1,0,0,,2306.949
529,685,4,2015-09-17,1.0,1,0,0,,2307.5344
530,687,4,2015-09-17,1.0,1,0,0,,2322.633
531,689,4,2015-09-17,1.0,1,0,0,,2341.9536
532,690,4,2015-09-17,1.0,1,0,0,,2351.7925
533,691,4,2015-09-17,1.0,1,0,0,,2373.7324
534,692,4,2015-09-17,1.0,1,0,0,,2378.146
535,693,4,2015-09-17,1.0,1,0,0,,2382.0815
536,694,4,2015-09-17,1.0,1,0,0,,2375.6133
537,695,4,2015-09-17,1.0,1,0,0,,2374.4185
538,696,4,2015-09-17,1.0,1,0,0,,2373.0527
539,697,4,2015-09-17,1.0,1,0,0,,2373.8452
540,699,4,2015-09-17,1.0,1,0,0,,2384.2751
541,700,4,2015-09-17,1.0,1,0,0,,2386.1
542,701,4,2015-09-17,1.0,1,0,0,,2386.364
543,702,4,2015-09-17,1.0,1,0,0,,2392.1533
544,703,4,2015-09-17,0.0,1,0,0,,361.10614
545,705,4,2015-09-17,1.0,1,0,0,,2402.7275
546,706,4,2015-09-17,1.0,1,0,0,,2404.8242
547,707,4,2015-09-17,1.0,1,0,0,,2411.7847
548,710,4,2015-09-17,1.0,1,0,0,,2441.9712
549,711,4,2015-09-17,1.0,1,0,0,,2452.0957
550,712,4,2015-09-17,1.0,1,0,0,,2454.878
551,713,4,2015-09-17,1.0,1,0,0,,2457.813
552,714,4,2015-09-17,1.0,1,0,0,,2456.963
553,716,4,2015-09-17,1.0,1,0,0,,2456.0703
554,717,4,2015-09-17,1.0,1,0,0,,2456.0703
555,718,4,2015-09-17,1.0,1,0,0,,2454.22
556,719,4,2015-09-17,1.0,1,0,0,,2447.9092
557,720,4,2015-09-17,1.0,1,0,0,,2446.6765
558,721,4,2015-09-17,1.0,1,0,0,,2444.673
559,722,4,2015-09-17,1.0,1,0,0,,2442.873
560,723,4,2015-09-17,1.0,1,0,0,,2428.4043
561,724,4,2015-09-17,1.0,1,0,0,,2422.441
562,725,4,2015-09-17,1.0,1,0,0,,2418.7458
563,727,4,2015-09-17,1.0,1,0,0,,2410.6206
564,728,4,2015-09-17,1.0,1,0,0,,2408.774
565,729,4,2015-09-17,1.0,1,0,0,,2406.0034
566,731,4,2015-09-17,1.0,1,0,0,,2405.4358
567,732,4,2015-09-17,1.0,1,0,0,,2403.8413
568,733,4,2015-09-17,1.0,1,0,0,,2401.7173
569,734,4,2015-09-17,1.0,1,0,0,,2399.8765
570,736,4,2015-09-17,1.0,1,0,0,,2403.127
571,737,4,2015-09-17,1.0,1,0,0,,2402.8389
572,738,4,2015-09-17,1.0,1,0,0,,2403.713
573,739,4,2015-09-17,1.0,1,0,0,,2403.7886
574,740,4,2015-09-17,1.0,1,0,0,,2402.5369
575,741,4,2015-09-17,1.0,1,0,0,,2392.0132
576,742,4,2015-09-17,1.0,1,0,0,,2385.6921
577,744,4,2015-09-17,1.0,1,0,0,,2377.6685
578,746,4,2015-09-17,1.0,1,0,0,,2378.2556
579,748,4,2015-09-17,1.0,1,0,0,,2365.4436
580,749,4,2015-09-17,1.0,1,0,0,,2355.579
581,750,4,2015-09-17,1.0,1,0,0,,2346.2778
582,751,4,2015-09-17,1.0,1,0,0,,2342.1357
583,752,4,2015-09-17,1.0,1,0,0,,2341.6924
584,753,4,2015-09-17,1.0,1,0,0,,2340.184
585,756,4,2015-09-17,1.0,1,0,0,,2309.8816
586,757,4,2015-09-17,1.0,1,0,0,,2304.1973
587,758,4,2015-09-17,1.0,1,0,0,,2299.9202
588,759,4,2015-09-17,1.0,1,0,0,,2290.667
589,762,4,2015-09-17,1.0,1,0,0,,2258.3984
590,763,4,2015-09-17,1.0,1,0,0,,2240.9202
591,764,4,2015-09-17,1.0,1,0,0,,2234.36
592,765,4,2015-09-17,1.0,1,0,0,,2239.1443
593,766,4,2015-09-17,1.0,1,0,0,,2235.0178
594,767,4,2015-09-17,1.0,1,0,0,,2223.7507
595,768,4,2015-09-17,1.0,1,0,0,,2215.377
596,769,4,2015-09-17,1.0,1,0,0,,2209.6384
597,770,4,2015-09-17,1.0,1,0,0,,2200.8755
598,771,4,2015-09-17,1.0,1,0,0,,2197.959
599,772,4,2015-09-17,1.0,1,0,0,,2194.3157
600,773,4,2015-09-17,1.0,1,0,0,,2195.357
601,774,4,2015-09-17,1.0,1,0,0,,2207.4502
602,775,4,2015-09-17,1.0,1,0,0,,2208.02
603,776,4,2015-09-17,1.0,1,0,0,,2208.0444
604,777,4,2015-09-17,1.0,1,0,0,,2208.6045
605,778,4,2015-09-17,1.0,1,0,0,,2202.7476
606,782,4,2015-09-17,1.0,1,0,0,,2208.0432
607,784,4,2015-09-17,1.0,1,0,0,,2198.0164
608,785,4,2015-09-17,1.0,1,0,0,,2196.1316
609,789,4,2015-09-17,1.0,1,0,0,,2192.2034
610,790,4,2015-09-17,1.0,1,0,0,,2205.5283
611,791,4,2015-09-17,1.0,1,0,0,,2211.1667
612,792,4,2015-09-17,1.0,1,0,0,,2218.8027
613,793,4,2015-09-17,1.0,1,0,0,,2227.233
614,795,4,2015-09-17,1.0,1,0,0,,2244.8047
615,796,4,2015-09-17,1.0,1,0,0,,2270.5464
616,797,4,2015-09-17,1.0,1,0,0,,2276.2896
617,799,4,2015-09-17,1.0,1,0,0,,2316.2651
618,800,4,2015-09-17,1.0,1,0,0,,2330.5762
619,801,4,2015-09-17,1.0,1,0,0,,2336.8613
620,802,4,2015-09-17,1.0,1,0,0,,2365.311
621,803,4,2015-09-17,1.0,1,0,0,,2373.3777
622,804,4,2015-09-17,1.0,1,0,0,,2374.7268
623,805,4,2015-09-17,1.0,1,0,0,,2378.9602
624,806,4,2015-09-17,1.0,1,0,0,,2381.9365
625,807,4,2015-09-17,1.0,1,0,0,,2389.386
626,809,4,2015-09-17,1.0,1,0,0,,2395.491
627,810,4,2015-09-17,1.0,1,0,0,,2389.2766
628,811,4,2015-09-17,1.0,1,0,0,,2377.0518
629,813,4,2015-09-17,1.0,1,0,0,,2374.812
630,815,4,2015-09-17,1.0,1,0,0,,2375.7637
631,816,4,2015-09-17,1.0,1,0,0,,2375.7856
632,818,4,2015-09-17,1.0,1,0,0,,2376.5803
633,819,4,2015-09-17,1.0,1,0,0,,2378.997
634,820,4,2015-09-17,1.0,1,0,0,,2377.759
635,822,4,2015-09-17,1.0,1,0,0,,2378.8618
636,823,4,2015-09-17,1.0,1,0,0,,2352.9785
637,824,4,2015-09-17,1.0,1,0,0,,2352.4973
638,825,4,2015-09-17,1.0,1,0,0,,2347.0815
639,826,4,2015-09-17,1.0,1,0,0,,2351.3467
640,829,4,2015-09-17,1.0,1,0,0,,2346.0657
641,831,4,2015-09-17,1.0,1,0,0,,2353.5835
642,832,4,2015-09-17,1.0,1,0,0,,2352.2417
643,833,4,2015-09-17,1.0,1,0,0,,2346.9414
644,835,4,2015-09-17,1.0,1,0,0,,2306.8933
645,837,4,2015-09-17,1.0,1,0,0,,2296.6777
646,840,4,2015-09-17,1.0,1,0,0,,2309.9646
647,842,4,2015-09-17,1.0,1,0,0,,2325.301
648,844,4,2015-09-17,1.0,1,0,0,,2349.2778
649,845,4,2015-09-17,1.0,1,0,0,,2351.178
650,846,4,2015-09-17,1.0,1,0,0,,2353.8574
651,847,4,2015-09-17,1.0,1,0,0,,2354.5417
652,848,4,2015-09-17,1.0,1,0,0,,2352.4126
653,849,4,2015-09-17,1.0,1,0,0,,2359.101
654,850,4,2015-09-17,1.0,1,0,0,,2364.9956
655,851,4,2015-09-17,1.0,1,0,0,,2363.998
656,852,4,2015-09-17,1.0,1,0,0,,2367.718
657,853,4,2015-09-17,1.0,1,0,0,,2366.9094
658,855,4,2015-09-17,1.0,1,0,0,,2368.6238
659,856,4,2015-09-17,1.0,1,0,0,,2374.0532
660,857,4,2015-09-17,1.0,1,0,0,,2372.6362
661,858,4,2015-09-17,1.0,1,0,0,,2375.5898
662,859,4,2015-09-17,1.0,1,0,0,,2373.513
663,860,4,2015-09-17,1.0,1,0,0,,2376.3042
664,861,4,2015-09-17,1.0,1,0,0,,2373.5513
665,862,4,2015-09-17,1.0,1,0,0,,2378.5598
666,863,4,2015-09-17,1.0,1,0,0,,2388.6028
667,864,4,2015-09-17,1.0,1,0,0,,2393.2646
668,865,4,2015-09-17,1.0,1,0,0,,2398.9624
669,866,4,2015-09-17,1.0,1,0,0,,2398.1833
670,867,4,2015-09-17,1.0,1,0,0,,2405.4006
671,868,4,2015-09-17,1.0,1,0,0,,2407.956
672,871,4,2015-09-17,1.0,1,0,0,,2401.4824
673,872,4,2015-09-17,1.0,1,0,0,,2399.5088
674,874,4,2015-09-17,1.0,1,0,0,,2393.8435
675,875,4,2015-09-17,1.0,1,0,0,,2391.2139
676,877,4,2015-09-17,1.0,1,0,0,,2392.023
677,879,4,2015-09-17,0.0,1,0,0,,303.87744
678,880,4,2015-09-17,1.0,1,0,0,,2396.7576
679,881,4,2015-09-17,1.0,1,0,0,,2398.9526
680,882,4,2015-09-17,1.0,1,0,0,,2399.6243
681,883,4,2015-09-17,1.0,1,0,0,,2406.0615
682,884,4,2015-09-17,1.0,1,0,0,,2407.5337
683,885,4,2015-09-17,1.0,1,0,0,,2411.3398
684,886,4,2015-09-17,1.0,1,0,0,,2412.6096
685,887,4,2015-09-17,1.0,1,0,0,,2414.1667
686,888,4,2015-09-17,1.0,1,0,0,,2416.745
687,890,4,2015-09-17,1.0,1,0,0,,2419.0098
688,891,4,2015-09-17,1.0,1,0,0,,2418.6177
689,893,4,2015-09-17,1.0,1,0,0,,2415.8933
690,894,4,2015-09-17,1.0,1,0,0,,2416.0283
691,895,4,2015-09-17,1.0,1,0,0,,2418.695
692,896,4,2015-09-17,1.0,1,0,0,,2417.1008
693,897,4,2015-09-17,1.0,1,0,0,,2416.7656
694,900,4,2015-09-17,1.0,1,0,0,,2418.01
695,901,4,2015-09-17,1.0,1,0,0,,2419.274
696,902,4,2015-09-17,1.0,1,0,0,,2419.2317
697,903,4,2015-09-17,1.0,1,0,0,,2420.1777
698,904,4,2015-09-17,1.0,1,0,0,,2421.4766
699,905,4,2015-09-17,1.0,1,0,0,,2418.6226
700,906,4,2015-09-17,1.0,1,0,0,,2421.2393
701,907,4,2015-09-17,1.0,1,0,0,,2420.5913
702,908,4,2015-09-17,1.0,1,0,0,,2422.4355
703,909,4,2015-09-17,1.0,1,0,0,,2421.4995
704,911,4,2015-09-17,1.0,1,0,0,,2417.396
705,912,4,2015-09-17,1.0,1,0,0,,2413.3435
706,913,4,2015-09-17,1.0,1,0,0,,2411.9185
707,914,4,2015-09-17,1.0,1,0,0,,2413.5234
708,915,4,2015-09-17,1.0,1,0,0,,2416.0784
709,916,4,2015-09-17,1.0,1,0,0,,2412.2393
710,917,4,2015-09-17,1.0,1,0,0,,2405.2556
711,919,4,2015-09-17,1.0,1,0,0,,2401.749
712,920,4,2015-09-17,1.0,1,0,0,,2390.1038
713,922,4,2015-09-17,1.0,1,0,0,,2390.2783
714,924,4,2015-09-17,1.0,1,0,0,,2391.3765
715,925,4,2015-09-17,1.0,1,0,0,,2394.0146
716,926,4,2015-09-17,1.0,1,0,0,,2396.704
717,927,4,2015-09-17,1.0,1,0,0,,2396.1423
718,928,4,2015-09-17,1.0,1,0,0,,2392.714
719,929,4,2015-09-17,1.0,1,0,0,,2389.5928
720,930,4,2015-09-17,1.0,1,0,0,,2367.0525
721,931,4,2015-09-17,1.0,1,0,0,,2364.8997
722,932,4,2015-09-17,1.0,1,0,0,,2374.569
723,934,4,2015-09-17,1.0,1,0,0,,2393.4714
724,935,4,2015-09-17,1.0,1,0,0,,2392.565
725,936,4,2015-09-17,1.0,1,0,0,,2390.9016
726,937,4,2015-09-17,1.0,1,0,0,,2394.352
727,938,4,2015-09-17,1.0,1,0,0,,2389.9238
728,939,4,2015-09-17,1.0,1,0,0,,2389.412
729,941,4,2015-09-17,1.0,1,0,0,,2387.8433
730,942,4,2015-09-17,1.0,1,0,0,,2387.909
731,943,4,2015-09-17,1.0,1,0,0,,2381.9658
732,944,4,2015-09-17,1.0,1,0,0,,2367.3162
733,945,4,2015-09-17,1.0,1,0,0,,2346.6243
734,946,4,2015-09-17,1.0,1,0,0,,2313.4788
735,947,4,2015-09-17,1.0,1,0,0,,2316.3054
736,948,4,2015-09-17,1.0,1,0,0,,2303.6362
737,950,4,2015-09-17,1.0,1,0,0,,2294.368
738,951,4,2015-09-17,1.0,1,0,0,,2292.2112
739,952,4,2015-09-17,1.0,1,0,0,,2286.9973
740,954,4,2015-09-17,1.0,1,0,0,,2264.128
741,955,4,2015-09-17,1.0,1,0,0,,2253.4426
742,956,4,2015-09-17,1.0,1,0,0,,2236.2773
743,960,4,2015-09-17,1.0,1,0,0,,2235.3022
744,961,4,2015-09-17,1.0,1,0,0,,2225.8315
745,962,4,2015-09-17,1.0,1,0,0,,2207.0925
746,964,4,2015-09-17,1.0,1,0,0,,2207.2166
747,965,4,2015-09-17,1.0,1,0,0,,2204.937
748,966,4,2015-09-17,1.0,1,0,0,,2196.7607
749,967,4,2015-09-17,1.0,1,0,0,,2193.825
750,969,4,2015-09-17,1.0,1,0,0,,2184.8809
751,970,4,2015-09-17,1.0,1,0,0,,2193.4873
752,973,4,2015-09-17,1.0,1,0,0,,2233.252
753,974,4,2015-09-17,1.0,1,0,0,,2287.5564
754,975,4,2015-09-17,1.0,1,0,0,,2298.4592
755,976,4,2015-09-17,1.0,1,0,0,,2310.254
756,977,4,2015-09-17,1.0,1,0,0,,2318.0527
757,980,4,2015-09-17,1.0,1,0,0,,2378.5269
758,983,4,2015-09-17,1.0,1,0,0,,2386.6875
759,984,4,2015-09-17,1.0,1,0,0,,2390.7893
760,985,4,2015-09-17,1.0,1,0,0,,2387.633
761,986,4,2015-09-17,1.0,1,0,0,,2388.807
762,988,4,2015-09-17,1.0,1,0,0,,2399.6333
763,989,4,2015-09-17,1.0,1,0,0,,2422.4663
764,991,4,2015-09-17,1.0,1,0,0,,2454.245
765,992,4,2015-09-17,1.0,1,0,0,,2471.184
766,994,4,2015-09-17,1.0,1,0,0,,2527.4563
767,997,4,2015-09-17,1.0,1,0,0,,2548.229
768,998,4,2015-09-17,1.0,1,0,0,,2546.1182
769,1000,4,2015-09-17,1.0,1,0,0,,2544.5552
770,1003,4,2015-09-17,1.0,1,0,0,,2551.1924
771,1004,4,2015-09-17,1.0,1,0,0,,2554.7998
772,1005,4,2015-09-17,1.0,1,0,0,,2558.1636
773,1007,4,2015-09-17,1.0,1,0,0,,2561.409
774,1008,4,2015-09-17,1.0,1,0,0,,2565.5454
775,1009,4,2015-09-17,1.0,1,0,0,,2569.968
776,1010,4,2015-09-17,1.0,1,0,0,,2578.7278
777,1011,4,2015-09-17,1.0,1,0,0,,2578.6033
778,1012,4,2015-09-17,1.0,1,0,0,,2582.0913
779,1013,4,2015-09-17,1.0,1,0,0,,2583.3594
780,1014,4,2015-09-17,1.0,1,0,0,,2596.13
781,1015,4,2015-09-17,1.0,1,0,0,,2597.212
782,1016,4,2015-09-17,1.0,1,0,0,,2596.8535
783,1019,4,2015-09-17,1.0,1,0,0,,2599.7637
784,1020,4,2015-09-17,1.0,1,0,0,,2599.9353
785,1022,4,2015-09-17,1.0,1,0,0,,2597.549
786,1024,4,2015-09-17,1.0,1,0,0,,2600.0803
787,1025,4,2015-09-17,1.0,1,0,0,,2598.8694
788,1026,4,2015-09-17,1.0,1,0,0,,2595.5703
789,1027,4,2015-09-17,1.0,1,0,0,,2595.4175
790,1028,4,2015-09-17,1.0,1,0,0,,2596.2144
791,1031,4,2015-09-17,1.0,1,0,0,,2617.4841
792,1036,4,2015-09-17,1.0,1,0,0,,2646.5269
793,1037,4,2015-09-17,1.0,1,0,0,,2658.3398
794,1038,4,2015-09-17,1.0,1,0,0,,2664.0066
795,1039,4,2015-09-17,1.0,1,0,0,,2669.134
796,1040,4,2015-09-17,1.0,1,0,0,,2676.9019
797,1041,4,2015-09-17,1.0,1,0,0,,2687.0898
798,1042,4,2015-09-17,1.0,1,0,0,,2694.6042
799,1044,4,2015-09-17,1.0,1,0,0,,2727.1323
800,1045,4,2015-09-17,1.0,1,0,0,,2757.5186
801,1047,4,2015-09-17,1.0,1,0,0,,2778.5234
802,1048,4,2015-09-17,1.0,1,0,0,,2837.4526
803,1049,4,2015-09-17,1.0,1,0,0,,2840.3872
804,1050,4,2015-09-17,1.0,1,0,0,,2848.3557
805,1051,4,2015-09-17,1.0,1,0,0,,2851.4607
806,1052,4,2015-09-17,1.0,1,0,0,,2845.8276
807,1053,4,2015-09-17,1.0,1,0,0,,2846.7249
808,1054,4,2015-09-17,1.0,1,0,0,,2847.0737
809,1056,4,2015-09-17,1.0,1,0,0,,2854.3755
810,1057,4,2015-09-17,1.0,1,0,0,,2858.4792
811,1058,4,2015-09-17,1.0,1,0,0,,2864.4775
812,1059,4,2015-09-17,1.0,1,0,0,,2867.991
813,1060,4,2015-09-17,1.0,1,0,0,,2882.8755
814,1061,4,2015-09-17,1.0,1,0,0,,2882.8755
815,1062,4,2015-09-17,1.0,1,0,0,,2897.8281
816,1063,4,2015-09-17,1.0,1,0,0,,2901.3774
817,1064,4,2015-09-17,1.0,1,0,0,,2901.3774
818,1065,4,2015-09-17,1.0,1,0,0,,2924.4219
819,1066,4,2015-09-17,1.0,1,0,0,,2938.088
820,1067,4,2015-09-17,1.0,1,0,0,,2950.1924
821,1068,4,2015-09-17,1.0,1,0,0,,2948.811
822,1070,4,2015-09-17,1.0,1,0,0,,2948.497
823,1071,4,2015-09-17,1.0,1,0,0,,2951.8748
824,1072,4,2015-09-17,1.0,1,0,0,,2953.3499
825,1073,4,2015-09-17,1.0,1,0,0,,2959.8657
826,1076,4,2015-09-17,1.0,1,0,0,,2976.5933
827,1077,4,2015-09-17,1.0,1,0,0,,2992.8416
828,1078,4,2015-09-17,1.0,1,0,0,,3023.7554
829,1079,4,2015-09-17,1.0,1,0,0,,3055.719
830,1080,4,2015-09-17,1.0,1,0,0,,3070.8052
831,1083,4,2015-09-17,1.0,1,0,0,,3103.3745
832,1084,4,2015-09-17,1.0,1,0,0,,3106.1863
833,1086,4,2015-09-17,1.0,1,0,0,,3096.754
834,1087,4,2015-09-17,1.0,1,0,0,,3096.4883
835,1088,4,2015-09-17,1.0,1,0,0,,3091.7578
836,1089,4,2015-09-17,1.0,1,0,0,,3086.2798
837,1091,4,2015-09-17,1.0,1,0,0,,3099.167
838,1092,4,2015-09-17,1.0,1,0,0,,3096.8203
839,1094,4,2015-09-17,1.0,1,0,0,,3032.5107
840,1096,4,2015-09-17,1.0,1,0,0,,3027.1309
841,1097,4,2015-09-17,0.0,1,0,0,,334.18646
842,1099,4,2015-09-17,1.0,1,0,0,,3026.5447
843,1100,4,2015-09-17,1.0,1,0,0,,3071.6912
844,1101,4,2015-09-17,1.0,1,0,0,,3102.3848
845,1102,4,2015-09-17,1.0,1,0,0,,3108.1418
846,1103,4,2015-09-17,1.0,1,0,0,,3134.0417
847,1104,4,2015-09-17,1.0,1,0,0,,3142.9722
848,1105,4,2015-09-17,1.0,1,0,0,,3148.7522
849,1106,4,2015-09-17,1.0,1,0,0,,3164.1023
850,1107,4,2015-09-17,1.0,1,0,0,,3186.9768
851,1109,4,2015-09-17,1.0,1,0,0,,3241.761
852,1111,4,2015-09-17,1.0,1,0,0,,3321.1177
853,1112,4,2015-09-17,1.0,1,0,0,,3720.31
854,1113,4,2015-09-17,1.0,1,0,0,,3890.1465
855,1114,4,2015-09-17,1.0,1,0,0,,3890.1465
856,1115,4,2015-09-17,1.0,1,0,0,,3890.1465
857,1,3,2015-09-16,1.0,1,0,0,,2606.6848
858,3,3,2015-09-16,1.0,1,0,0,,2606.6848
859,7,3,2015-09-16,1.0,1,0,0,,2878.4712
860,8,3,2015-09-16,1.0,1,0,0,,2878.4712
861,9,3,2015-09-16,1.0,1,0,0,,2878.4712
862,10,3,2015-09-16,1.0,1,0,0,,2878.7585
863,11,3,2015-09-16,1.0,1,0,0,,2974.612
864,12,3,2015-09-16,1.0,1,0,0,,2974.612
865,13,3,2015-09-16,1.0,1,0,0,,2974.612
866,14,3,2015-09-16,1.0,1,0,0,,2974.612
867,15,3,2015-09-16,1.0,1,0,0,,2975.644
868,16,3,2015-09-16,1.0,1,0,0,,2888.8762
869,19,3,2015-09-16,1.0,1,0,0,,2888.8762
870,20,3,2015-09-16,1.0,1,0,0,,2888.766
871,21,3,2015-09-16,1.0,1,0,0,,2801.4575
872,22,3,2015-09-16,1.0,1,0,0,,2801.4575
873,23,3,2015-09-16,1.0,1,0,0,,2801.4575
874,24,3,2015-09-16,1.0,1,0,0,,2801.4575
875,25,3,2015-09-16,1.0,1,0,0,,2801.4575
876,27,3,2015-09-16,1.0,1,0,0,,2779.0361
877,29,3,2015-09-16,1.0,1,0,0,,2779.0361
878,30,3,2015-09-16,1.0,1,0,0,,2779.0361
879,31,3,2015-09-16,1.0,1,0,0,,2771.5876
880,32,3,2015-09-16,1.0,1,0,0,,2771.5876
881,33,3,2015-09-16,1.0,1,0,0,,2771.5876
882,35,3,2015-09-16,1.0,1,0,0,,2771.5876
883,36,3,2015-09-16,1.0,1,0,0,,2770.906
884,38,3,2015-09-16,1.0,1,0,0,,2770.906
885,39,3,2015-09-16,1.0,1,0,0,,2770.906
886,40,3,2015-09-16,1.0,1,0,0,,2770.906
887,41,3,2015-09-16,1.0,1,0,0,,2858.003
888,42,3,2015-09-16,1.0,1,0,0,,2858.003
889,43,3,2015-09-16,1.0,1,0,0,,2858.003
890,45,3,2015-09-16,1.0,1,0,0,,2857.4282
891,46,3,2015-09-16,1.0,1,0,0,,2837.2131
892,47,3,2015-09-16,1.0,1,0,0,,2837.2131
893,48,3,2015-09-16,1.0,1,0,0,,2837.2131
894,49,3,2015-09-16,1.0,1,0,0,,2837.2131
895,50,3,2015-09-16,1.0,1,0,0,,2836.8374
896,51,3,2015-09-16,1.0,1,0,0,,2857.4565
897,52,3,2015-09-16,1.0,1,0,0,,2857.4565
898,53,3,2015-09-16,1.0,1,0,0,,2857.4565
899,56,3,2015-09-16,1.0,1,0,0,,2855.166
900,58,3,2015-09-16,1.0,1,0,0,,2855.166
901,61,3,2015-09-16,1.0,1,0,0,,2743.9182
902,62,3,2015-09-16,1.0,1,0,0,,2743.9182
903,63,3,2015-09-16,1.0,1,0,0,,2743.9182
904,64,3,2015-09-16,1.0,1,0,0,,2743.9182
905,66,3,2015-09-16,1.0,1,0,0,,2670.8584
906,67,3,2015-09-16,1.0,1,0,0,,2670.8584
907,68,3,2015-09-16,1.0,1,0,0,,2670.8584
908,69,3,2015-09-16,1.0,1,0,0,,2670.8584
909,70,3,2015-09-16,1.0,1,0,0,,2664.1228
910,71,3,2015-09-16,1.0,1,0,0,,2594.8625
911,72,3,2015-09-16,1.0,1,0,0,,2594.8625
912,73,3,2015-09-16,1.0,1,0,0,,2594.8625
913,74,3,2015-09-16,1.0,1,0,0,,2594.8625
914,75,3,2015-09-16,1.0,1,0,0,,2588.378
915,76,3,2015-09-16,1.0,1,0,0,,2569.7307
916,77,3,2015-09-16,1.0,1,0,0,,2569.7307
917,79,3,2015-09-16,1.0,1,0,0,,2569.7307
918,80,3,2015-09-16,1.0,1,0,0,,2569.5005
919,81,3,2015-09-16,1.0,1,0,0,,2541.7388
920,82,3,2015-09-16,1.0,1,0,0,,2541.7388
921,83,3,2015-09-16,1.0,1,0,0,,2541.7388
922,84,3,2015-09-16,1.0,1,0,0,,2541.4373
923,86,3,2015-09-16,1.0,1,0,0,,2454.0435
924,89,3,2015-09-16,1.0,1,0,0,,2454.0435
925,90,3,2015-09-16,1.0,1,0,0,,2452.176
926,91,3,2015-09-16,1.0,1,0,0,,2449.6272
927,92,3,2015-09-16,1.0,1,0,0,,2449.6272
928,93,3,2015-09-16,1.0,1,0,0,,2449.6272
929,94,3,2015-09-16,1.0,1,0,0,,2449.6272
930,98,3,2015-09-16,1.0,1,0,0,,2437.8792
931,99,3,2015-09-16,1.0,1,0,0,,2436.3533
932,100,3,2015-09-16,1.0,1,0,0,,2436.495
933,101,3,2015-09-16,1.0,1,0,0,,2403.3694
